n,sign,q,value,factors,prime,rough_squarefree_P2
1630,1,11,2656911,3*157*5641,0,0
1630,1,13,2656913,7*17*83*269,0,0
1630,1,17,2656917,3*3*31*89*107,0,0
1630,1,19,2656919,2656919,1,1
1630,1,23,2656923,3*41*21601,0,0
1630,1,29,2656929,3*11*80513,0,0
1630,1,31,2656931,421*6311,0,1
1630,1,37,2656937,23*331*349,0,0
1630,1,41,2656941,3*7*19*6659,0,0
1630,1,43,2656943,53*50131,0,1
1630,-1,3,2656897,179*14843,0,1
1630,-1,5,2656895,5*691*769,0,0
1630,-1,7,2656893,3*29*30539,0,0
1630,-1,11,2656889,2656889,1,1
1630,-1,13,2656887,3*859*1031,0,0
1630,-1,17,2656883,2656883,1,1
1630,-1,19,2656881,3*3*3*3*32801,0,0
1630,-1,23,2656877,2656877,1,1
1630,-1,29,2656871,7*383*991,0,0
1630,-1,31,2656869,3*885623,0,0
1630,-1,37,2656863,3*3*11*47*571,0,0
1630,-1,41,2656859,37*71807,0,1
1630,-1,43,2656857,3*7*126517,0,0
1632,1,3,2663427,3*13*31*2203,0,0
1632,1,5,2663429,2663429,1,1
1632,1,7,2663431,2663431,1,1
1632,1,11,2663435,5*532687,0,0
1632,1,13,2663437,7*59*6449,0,0
1632,1,17,2663441,11*17*14243,0,0
1632,1,19,2663443,47*61*929,0,0
1632,1,23,2663447,29*29*3167,0,0
1632,1,29,2663453,13*211*971,0,0
1632,1,31,2663455,5*532691,0,0
1632,1,37,2663461,2663461,1,1
1632,1,41,2663465,5*7*76099,0,0
1632,1,43,2663467,2663467,1,1
1632,-1,3,2663421,3*359*2473,0,0
1632,-1,5,2663419,11*242129,0,1
1632,-1,7,2663417,137*19441,0,1
1632,-1,11,2663413,439*6067,0,1
1632,-1,13,2663411,1049*2539,0,1
1632,-1,17,2663407,17*156671,0,1
1632,-1,19,2663405,5*73*7297,0,0
1632,-1,23,2663401,13*19*41*263,0,0
1632,-1,29,2663395,5*7*7*7*1553,0,0
1632,-1,31,2663393,2663393,1,1
1632,-1,37,2663387,83*32089,0,1
1632,-1,41,2663383,433*6151,0,1
1632,-1,43,2663381,7*380483,0,1
1634,1,3,2669959,2669959,1,1
1634,1,5,2669961,3*7*7*41*443,0,0
1634,1,7,2669963,79*33797,0,1
1634,1,11,2669967,3*3*296663,0,0
1634,1,13,2669969,17*157057,0,1
1634,1,17,2669973,3*257*3463,0,0
1634,1,19,2669975,5*5*7*11*19*73,0,0
1634,1,23,2669979,3*13*223*307,0,0
1634,1,29,2669985,3*3*5*59333,0,0
1634,1,31,2669987,2669987,1,1
1634,1,37,2669993,137*19489,0,1
1634,1,41,2669997,3*11*80909,0,0
1634,1,43,2669999,31*43*2003,0,0
1634,-1,3,2669953,11*13*18671,0,0
1634,-1,5,2669951,2669951,1,1
1634,-1,7,2669949,3*3*3*98887,0,0
1634,-1,11,2669945,5*533989,0,0
1634,-1,13,2669943,3*29*30689,0,0
1634,-1,17,2669939,757*3527,0,1
1634,-1,19,2669937,3*19*31*1511,0,0
1634,-1,23,2669933,7*381419,0,1
1634,-1,29,2669927,13*59*59*59,0,0
1634,-1,31,2669925,3*5*5*97*367,0,0
1634,-1,37,2669919,3*7*127139,0,0
1634,-1,41,2669915,5*523*1021,0,0
1634,-1,43,2669913,3*3*43*6899,0,0
1636,1,3,2676499,7*382357,0,1
1636,1,5,2676501,3*3*83*3583,0,0
1636,1,7,2676503,1033*2591,0,1
1636,1,11,2676507,3*892169,0,0
1636,1,13,2676509,11*31*47*167,0,0
1636,1,17,2676513,3*7*127453,0,0
1636,1,19,2676515,5*535303,0,0
1636,1,23,2676519,3*3*297391,0,0
1636,1,29,2676525,3*5*5*127*281,0,0
1636,1,31,2676527,7*7*54623,0,0
1636,1,37,2676533,23*116371,0,1
1636,1,41,2676537,3*3*3*99131,0,0
1636,1,43,2676539,2676539,1,1
1636,-1,3,2676493,2676493,1,1
1636,-1,5,2676491,2676491,1,1
1636,-1,7,2676489,3*449*1987,0,0
1636,-1,11,2676485,5*7*76471,0,0
1636,-1,13,2676483,3*3*3*3*173*191,0,0
1636,-1,17,2676479,13*205883,0,1
1636,-1,19,2676477,3*892159,0,0
1636,-1,23,2676473,19*140867,0,1
1636,-1,29,2676467,2676467,1,1
1636,-1,31,2676465,3*3*5*11*5407,0,0
1636,-1,37,2676459,3*892153,0,0
1636,-1,41,2676455,5*103*5197,0,0
1636,-1,43,2676453,3*13*13*5279,0,0
1638,1,3,2683047,3*19*103*457,0,0
1638,1,5,2683049,2683049,1,1
1638,1,7,2683051,7*29*13217,0,0
1638,1,11,2683055,5*37*14503,0,0
1638,1,13,2683057,13*173*1193,0,0
1638,1,17,2683061,2683061,1,1
1638,1,19,2683063,2683063,1,1
1638,1,23,2683067,863*3109,0,1
1638,1,29,2683073,2683073,1,1
1638,1,31,2683075,5*5*107323,0,0
1638,1,37,2683081,31*41*2111,0,0
1638,1,41,2683085,5*19*61*463,0,0
1638,1,43,2683087,11*243917,0,1
1638,-1,3,2683041,3*769*1163,0,0
1638,-1,5,2683039,1559*1721,0,1
1638,-1,7,2683037,7*383291,0,1
1638,-1,11,2683033,421*6373,0,1
1638,-1,13,2683031,13*179*1153,0,0
1638,-1,17,2683027,1019*2633,0,1
1638,-1,19,2683025,5*5*17*59*107,0,0
1638,-1,23,2683021,11*243911,0,1
1638,-1,29,2683015,5*67*8009,0,0
1638,-1,31,2683013,2683013,1,1
1638,-1,37,2683007,2683007,1,1
1638,-1,41,2683003,2683003,1,1
1638,-1,43,2683001,293*9157,0,1
1640,1,3,2689603,7*223*1723,0,0
1640,1,5,2689605,3*3*3*3*5*29*229,0,0
1640,1,7,2689607,43*62549,0,1
1640,1,11,2689611,3*896537,0,0
1640,1,13,2689613,2689613,1,1
1640,1,17,2689617,3*7*211*607,0,0
1640,1,19,2689619,2689619,1,1
1640,1,23,2689623,3*3*298847,0,0
1640,1,29,2689629,3*896543,0,0
1640,1,31,2689631,7*173*2221,0,0
1640,1,37,2689637,2689637,1,1
1640,1,41,2689641,3*3*37*41*197,0,0
1640,1,43,2689643,11*23*10631,0,0
1640,-1,3,2689597,23*337*347,0,0
1640,-1,5,2689595,5*537919,0,0
1640,-1,7,2689593,3*896531,0,0
1640,-1,11,2689589,7*384227,0,1
1640,-1,13,2689587,3*3*17*17579,0,0
1640,-1,17,2689583,13*19*10889,0,0
1640,-1,19,2689581,3*67*13381,0,0
1640,-1,23,2689577,11*244507,0,1
1640,-1,29,2689571,2689571,1,1
1640,-1,31,2689569,3*3*298841,0,0
1640,-1,37,2689563,3*896521,0,0
1640,-1,41,2689559,41*65599,0,1
1640,-1,43,2689557,3*13*68963,0,0
1642,1,3,2696167,2696167,1,1
1642,1,5,2696169,3*7*128389,0,0
1642,1,7,2696171,2696171,1,1
1642,1,11,2696175,3*3*5*5*23*521,0,0
1642,1,13,2696177,11*245107,0,1
1642,1,17,2696181,3*898727,0,0
1642,1,19,2696183,7*17*139*163,0,0
1642,1,23,2696187,3*13*257*269,0,0
1642,1,29,2696193,3*3*3*99859,0,0
1642,1,31,2696195,5*19*101*281,0,0
1642,1,37,2696201,41*65761,0,1
1642,1,41,2696205,3*5*173*1039,0,0
1642,1,43,2696207,563*4789,0,1
1642,-1,3,2696161,13*157*1321,0,0
1642,-1,5,2696159,29*239*389,0,0
1642,-1,7,2696157,3*3*19*15767,0,0
1642,-1,11,2696153,37*72869,0,1
1642,-1,13,2696151,3*898717,0,0
1642,-1,17,2696147,67*40241,0,1
1642,-1,19,2696145,3*5*179743,0,0
1642,-1,23,2696141,7*283*1361,0,0
1642,-1,29,2696135,5*13*41479,0,0
1642,-1,31,2696133,3*11*81701,0,0
1642,-1,37,2696127,3*7*7*18341,0,0
1642,-1,41,2696123,59*45697,0,1
1642,-1,43,2696121,3*3*299569,0,0
1644,1,3,2702739,3*13*37*1873,0,0
1644,1,5,2702741,2702741,1,1
1644,1,7,2702743,443*6101,0,1
1644,1,11,2702747,2702747,1,1
1644,1,13,2702749,7*151*2557,0,0
1644,1,17,2702753,23*117511,0,1
1644,1,19,2702755,5*11*157*313,0,0
1644,1,23,2702759,2702759,1,1
1644,1,29,2702765,5*13*43*967,0,0
1644,1,31,2702767,653*4139,0,1
1644,1,37,2702773,2702773,1,1
1644,1,41,2702777,7*11*11*3191,0,0
1644,1,43,2702779,17*173*919,0,0
1644,-1,3,2702733,3*11*81901,0,0
1644,-1,5,2702731,19*59*2411,0,0
1644,-1,7,2702729,83*32563,0,1
1644,-1,11,2702725,5*5*108109,0,0
1644,-1,13,2702723,2702723,1,1
1644,-1,17,2702719,2702719,1,1
1644,-1,19,2702717,613*4409,0,1
1644,-1,23,2702713,13*29*67*107,0,0
1644,-1,29,2702707,7*23*16787,0,0
1644,-1,31,2702705,5*540541,0,0
1644,-1,37,2702699,211*12809,0,1
1644,-1,41,2702695,5*540539,0,0
1644,-1,43,2702693,7*7*19*2903,0,0
1646,1,3,2709319,2709319,1,1
1646,1,5,2709321,3*41*22027,0,0
1646,1,7,2709323,2709323,1,1
1646,1,11,2709327,3*903109,0,0
1646,1,13,2709329,7*387047,0,1
1646,1,17,2709333,3*3*11*27367,0,0
1646,1,19,2709335,5*191*2837,0,0
1646,1,23,2709339,3*59*15307,0,0
1646,1,29,2709345,3*5*180623,0,0
1646,1,31,2709347,107*25321,0,1
1646,1,37,2709353,173*15661,0,1
1646,1,41,2709357,3*7*7*7*2633,0,0
1646,1,43,2709359,2709359,1,1
1646,-1,3,2709313,2709313,1,1
1646,-1,5,2709311,11*11*22391,0,0
1646,-1,7,2709309,3*903103,0,0
1646,-1,11,2709305,5*19*19*19*79,0,0
1646,-1,13,2709303,3*757*1193,0,0
1646,-1,17,2709299,229*11831,0,1
1646,-1,19,2709297,3*3*461*653,0,0
1646,-1,23,2709293,2709293,1,1
1646,-1,29,2709287,7*349*1109,0,0
1646,-1,31,2709285,3*5*23*7853,0,0
1646,-1,37,2709279,3*3*67*4493,0,0
1646,-1,41,2709275,5*5*307*353,0,0
1646,-1,43,2709273,3*7*17*7589,0,0
1648,1,3,2715907,1213*2239,0,1
1648,1,5,2715909,3*7*23*5623,0,0
1648,1,7,2715911,11*37*6673,0,0
1648,1,11,2715915,3*5*181061,0,0
1648,1,13,2715917,19*223*641,0,0
1648,1,17,2715921,3*3*13*139*167,0,0
1648,1,19,2715923,7*7*43*1289,0,0
1648,1,23,2715927,3*173*5233,0,0
1648,1,29,2715933,3*11*82301,0,0
1648,1,31,2715935,5*543187,0,0
1648,1,37,2715941,31*79*1109,0,0
1648,1,41,2715945,3*5*181063,0,0
1648,1,43,2715947,13*59*3541,0,0
1648,-1,3,2715901,313*8677,0,1
1648,-1,5,2715899,2715899,1,1
1648,-1,7,2715897,3*905299,0,0
1648,-1,11,2715893,2715893,1,1
1648,-1,13,2715891,3*905297,0,0
1648,-1,17,2715887,971*2797,0,1
1648,-1,19,2715885,3*3*5*60353,0,0
1648,-1,23,2715881,7*41*9463,0,0
1648,-1,29,2715875,5*5*5*21727,0,0
1648,-1,31,2715873,3*905291,0,0
1648,-1,37,2715867,3*3*7*11*3919,0,0
1648,-1,41,2715863,23*118081,0,1
1648,-1,43,2715861,3*863*1049,0,0
1650,1,3,2722503,3*7*129643,0,0
1650,1,5,2722505,5*544501,0,0
1650,1,7,2722507,2722507,1,1
1650,1,11,2722511,11*247501,0,1
1650,1,13,2722513,31*31*2833,0,0
1650,1,17,2722517,7*388931,0,1
1650,1,19,2722519,199*13681,0,1
1650,1,23,2722523,41*66403,0,1
1650,1,29,2722529,19*143291,0,1
1650,1,31,2722531,7*388933,0,1
1650,1,37,2722537,157*17341,0,1
1650,1,41,2722541,2722541,1,1
1650,1,43,2722543,1571*1733,0,1
1650,-1,3,2722497,3*37*24527,0,0
1650,-1,5,2722495,5*71*7669,0,0
1650,-1,7,2722493,109*24977,0,1
1650,-1,11,2722489,7*7*11*5051,0,0
1650,-1,13,2722487,23*118369,0,1
1650,-1,17,2722483,83*32801,0,1
1650,-1,19,2722481,1307*2083,0,1
1650,-1,23,2722477,2722477,1,1
1650,-1,29,2722471,2722471,1,1
1650,-1,31,2722469,2722469,1,1
1650,-1,37,2722463,593*4591,0,1
1650,-1,41,2722459,43*63313,0,1
1650,-1,43,2722457,2722457,1,1
1652,1,3,2729107,2729107,1,1
1652,1,5,2729109,3*163*5581,0,0
1652,1,7,2729111,7*11*23*23*67,0,0
1652,1,11,2729115,3*3*5*60647,0,0
1652,1,13,2729117,2729117,1,1
1652,1,17,2729121,3*101*9007,0,0
1652,1,19,2729123,83*131*251,0,0
1652,1,23,2729127,3*739*1231,0,0
1652,1,29,2729133,3*3*3*3*3*11*1021,0,0
1652,1,31,2729135,5*545827,0,0
1652,1,37,2729141,19*239*601,0,0
1652,1,41,2729145,3*5*181943,0,0
1652,1,43,2729147,31*88037,0,1
1652,-1,3,2729101,2729101,1,1
1652,-1,5,2729099,2729099,1,1
1652,-1,7,2729097,3*3*7*43319,0,0
1652,-1,11,2729093,2729093,1,1
1652,-1,13,2729091,3*909697,0,0
1652,-1,17,2729087,2729087,1,1
1652,-1,19,2729085,3*5*31*5869,0,0
1652,-1,23,2729081,43*63467,0,1
1652,-1,29,2729075,5*5*173*631,0,0
1652,-1,31,2729073,3*909691,0,0
1652,-1,37,2729067,3*11*82699,0,0
1652,-1,41,2729063,113*24151,0,1
1652,-1,43,2729061,3*3*17*17837,0,0
1654,1,3,2735719,7*7*31*1801,0,0
1654,1,5,2735721,3*3*3*101323,0,0
1654,1,7,2735723,2735723,1,1
1654,1,11,2735727,3*397*2297,0,0
1654,1,13,2735729,47*58207,0,1
1654,1,17,2735733,3*7*11*13*911,0,0
1654,1,19,2735735,5*23*23789,0,0
1654,1,23,2735739,3*3*197*1543,0,0
1654,1,29,2735745,3*5*271*673,0,0
1654,1,31,2735747,7*390821,0,1
1654,1,37,2735753,19*137*1051,0,0
1654,1,41,2735757,3*3*449*677,0,0
1654,1,43,2735759,13*17*12379,0,0
1654,-1,3,2735713,2735713,1,1
1654,-1,5,2735711,11*248701,0,1
1654,-1,7,2735709,3*911903,0,0
1654,-1,11,2735705,5*7*78163,0,0
1654,-1,13,2735703,3*3*43*7069,0,0
1654,-1,17,2735699,2735699,1,1
1654,-1,19,2735697,3*911899,0,0
1654,-1,23,2735693,191*14323,0,1
1654,-1,29,2735687,1039*2633,0,1
1654,-1,31,2735685,3*3*5*60793,0,0
1654,-1,37,2735679,3*911893,0,0
1654,-1,41,2735675,5*5*73*1499,0,0
1654,-1,43,2735673,3*131*6961,0,0
1656,1,3,2742339,3*241*3793,0,0
1656,1,5,2742341,7*347*1129,0,0
1656,1,7,2742343,2742343,1,1
1656,1,11,2742347,2742347,1,1
1656,1,13,2742349,463*5923,0,1
1656,1,17,2742353,31*88463,0,1
1656,1,19,2742355,5*7*11*17*419,0,0
1656,1,23,2742359,23*119233,0,1
1656,1,29,2742365,5*19*28867,0,0
1656,1,31,2742367,41*211*317,0,0
1656,1,37,2742373,563*4871,0,1
1656,1,41,2742377,11*61*61*67,0,0
1656,1,43,2742379,53*59*877,0,0
1656,-1,3,2742333,3*11*83101,0,0
1656,-1,5,2742331,109*139*181,0,0
1656,-1,7,2742329,37*137*541,0,0
1656,-1,11,2742325,5*5*43*2551,0,0
1656,-1,13,2742323,2742323,1,1
1656,-1,17,2742319,157*17467,0,1
1656,-1,19,2742317,2742317,1,1
1656,-1,23,2742313,7*23*17033,0,0
1656,-1,29,2742307,167*16421,0,1
1656,-1,31,2742305,5*548461,0,0
1656,-1,37,2742299,7*391757,0,1
1656,-1,41,2742295,5*548459,0,0
1656,-1,43,2742293,2742293,1,1
1658,1,3,2748967,13*103*2053,0,0
1658,1,5,2748969,3*3*305441,0,0
1658,1,7,2748971,2748971,1,1
1658,1,11,2748975,3*5*5*36653,0,0
1658,1,13,2748977,7*11*19*1879,0,0
1658,1,17,2748981,3*479*1913,0,0
1658,1,19,2748983,23*47*2543,0,0
1658,1,23,2748987,3*3*31*59*167,0,0
1658,1,29,2748993,3*13*70487,0,0
1658,1,31,2748995,5*163*3373,0,0
1658,1,37,2749001,1321*2081,0,1
1658,1,41,2749005,3*3*3*5*7*2909,0,0
1658,1,43,2749007,2749007,1,1
1658,-1,3,2748961,73*37657,0,1
1658,-1,5,2748959,1409*1951,0,1
1658,-1,7,2748957,3*916319,0,0
1658,-1,11,2748953,2748953,1,1
1658,-1,13,2748951,3*3*3*17*53*113,0,0
1658,-1,17,2748947,43*63929,0,1
1658,-1,19,2748945,3*5*183263,0,0
1658,-1,23,2748941,13*211457,0,1
1658,-1,29,2748935,5*7*78541,0,0
1658,-1,31,2748933,3*3*11*27767,0,0
1658,-1,37,2748927,3*41*22349,0,0
1658,-1,41,2748923,2748923,1,1
1658,-1,43,2748921,3*7*223*587,0,0
1660,1,3,2755603,439*6277,0,1
1660,1,5,2755605,3*5*183707,0,0
1660,1,7,2755607,23*119809,0,1
1660,1,11,2755611,3*3*223*1373,0,0
1660,1,13,2755613,7*7*56237,0,0
1660,1,17,2755617,3*918539,0,0
1660,1,19,2755619,2755619,1,1
1660,1,23,2755623,3*13*70657,0,0
1660,1,29,2755629,3*3*53*53*109,0,0
1660,1,31,2755631,701*3931,0,1
1660,1,37,2755637,2755637,1,1
1660,1,41,2755641,3*7*131221,0,0
1660,1,43,2755643,11*67*3739,0,0
1660,-1,3,2755597,13*211969,0,1
1660,-1,5,2755595,5*59*9341,0,0
1660,-1,7,2755593,3*3*3*102059,0,0
1660,-1,11,2755589,19*145031,0,1
1660,-1,13,2755587,3*918529,0,0
1660,-1,17,2755583,101*27283,0,1
1660,-1,19,2755581,3*17*71*761,0,0
1660,-1,23,2755577,11*397*631,0,0
1660,-1,29,2755571,7*13*107*283,0,0
1660,-1,31,2755569,3*41*43*521,0,0
1660,-1,37,2755563,3*47*19543,0,0
1660,-1,41,2755559,31*103*863,0,0
1660,-1,43,2755557,3*3*7*191*229,0,0
1662,1,3,2762247,3*73*12613,0,0
1662,1,5,2762249,7*101*3907,0,0
1662,1,7,2762251,2762251,1,1
1662,1,11,2762255,5*31*71*251,0,0
1662,1,13,2762257,1429*1933,0,1
1662,1,17,2762261,2762261,1,1
1662,1,19,2762263,7*61*6469,0,0
1662,1,23,2762267,2762267,1,1
1662,1,29,2762273,2762273,1,1
1662,1,31,2762275,5*5*110491,0,0
1662,1,37,2762281,2762281,1,1
1662,1,41,2762285,5*113*4889,0,0
1662,1,43,2762287,11*251117,0,1
1662,-1,3,2762241,3*181*5087,0,0
1662,-1,5,2762239,19*145381,0,1
1662,-1,7,2762237,47*58771,0,1
1662,-1,11,2762233,2762233,1,1
1662,-1,13,2762231,23*120097,0,1
1662,-1,17,2762227,13*212479,0,1
1662,-1,19,2762225,5*5*313*353,0,0
1662,-1,23,2762221,7*11*29*1237,0,0
1662,-1,29,2762215,5*233*2371,0,0
1662,-1,31,2762213,2762213,1,1
1662,-1,37,2762207,7*394601,0,1
1662,-1,41,2762203,59*46817,0,1
1662,-1,43,2762201,13*19*53*211,0,0
1664,1,3,2768899,7*43*9199,0,0
1664,1,5,2768901,3*23*40129,0,0
1664,1,7,2768903,2768903,1,1
1664,1,11,2768907,3*137*6737,0,0
1664,1,13,2768909,11*13*17*17*67,0,0
1664,1,17,2768913,3*3*7*43951,0,0
1664,1,19,2768915,5*101*5483,0,0
1664,1,23,2768919,3*922973,0,0
1664,1,29,2768925,3*5*5*36919,0,0
1664,1,31,2768927,7*19*109*191,0,0
1664,1,37,2768933,2768933,1,1
1664,1,41,2768937,3*751*1229,0,0
1664,1,43,2768939,2768939,1,1
1664,-1,3,2768893,2768893,1,1
1664,-1,5,2768891,29*95479,0,1
1664,-1,7,2768889,3*19*31*1567,0,0
1664,-1,11,2768885,5*7*79111,0,0
1664,-1,13,2768883,3*13*70997,0,0
1664,-1,17,2768879,53*89*587,0,0
1664,-1,19,2768877,3*3*3*102551,0,0
1664,-1,23,2768873,2768873,1,1
1664,-1,29,2768867,149*18583,0,1
1664,-1,31,2768865,3*5*11*97*173,0,0
1664,-1,37,2768859,3*3*307651,0,0
1664,-1,41,2768855,5*23*24077,0,0
1664,-1,43,2768853,3*41*22511,0,0
1666,1,3,2775559,2775559,1,1
1666,1,5,2775561,3*29*61*523,0,0
1666,1,7,2775563,7*396509,0,1
1666,1,11,2775567,3*925189,0,0
1666,1,13,2775569,2775569,1,1
1666,1,17,2775573,3*3*3*17*6047,0,0
1666,1,19,2775575,5*5*11*10093,0,0
1666,1,23,2775579,3*925193,0,0
1666,1,29,2775585,3*5*31*47*127,0,0
1666,1,31,2775587,307*9041,0,1
1666,1,37,2775593,2775593,1,1
1666,1,41,2775597,3*11*241*349,0,0
1666,1,43,2775599,2775599,1,1
1666,-1,3,2775553,11*252323,0,1
1666,-1,5,2775551,2775551,1,1
1666,-1,7,2775549,3*7*132169,0,0
1666,-1,11,2775545,5*555109,0,0
1666,-1,13,2775543,3*925181,0,0
1666,-1,17,2775539,13*17*19*661,0,0
1666,-1,19,2775537,3*3*59*5227,0,0
1666,-1,23,2775533,73*193*197,0,0
1666,-1,29,2775527,2775527,1,1
1666,-1,31,2775525,3*5*5*23*1609,0,0
1666,-1,37,2775519,3*3*3*102797,0,0
1666,-1,41,2775515,5*389*1427,0,0
1666,-1,43,2775513,3*13*71167,0,0
1668,1,3,2782227,3*7*19*19*367,0,0
1668,1,5,2782229,43*89*727,0,0
1668,1,7,2782231,29*197*487,0,0
1668,1,11,2782235,5*53*10499,0,0
1668,1,13,2782237,17*163661,0,1
1668,1,17,2782241,7*11*23*1571,0,0
1668,1,19,2782243,83*33521,0,1
1668,1,23,2782247,13*13*101*163,0,0
1668,1,29,2782253,233*11941,0,1
1668,1,31,2782255,5*7*79493,0,0
1668,1,37,2782261,643*4327,0,1
1668,1,41,2782265,5*19*29287,0,0
1668,1,43,2782267,269*10343,0,1
1668,-1,3,2782221,3*13*71339,0,0
1668,-1,5,2782219,11*31*41*199,0,0
1668,-1,7,2782217,2782217,1,1
1668,-1,11,2782213,7*397459,0,1
1668,-1,13,2782211,2782211,1,1
1668,-1,17,2782207,373*7459,0,1
1668,-1,19,2782205,5*556441,0,0
1668,-1,23,2782201,2782201,1,1
1668,-1,29,2782195,5*13*23*1861,0,0
1668,-1,31,2782193,2782193,1,1
1668,-1,37,2782187,2782187,1,1
1668,-1,41,2782183,2782183,1,1
1668,-1,43,2782181,281*9901,0,1
1670,1,3,2788903,13*214531,0,1
1670,1,5,2788905,3*5*7*26561,0,0
1670,1,7,2788907,11*253537,0,1
1670,1,11,2788911,3*3*3*3*3*23*499,0,0
1670,1,13,2788913,53*101*521,0,0
1670,1,17,2788917,3*929639,0,0
1670,1,19,2788919,7*398417,0,1
1670,1,23,2788923,3*929641,0,0
1670,1,29,2788929,3*3*11*11*13*197,0,0
1670,1,31,2788931,103*27077,0,1
1670,1,37,2788937,43*79*821,0,0
1670,1,41,2788941,3*929647,0,0
1670,1,43,2788943,41*68023,0,1
1670,-1,3,2788897,1489*1873,0,1
1670,-1,5,2788895,5*557779,0,0
1670,-1,7,2788893,3*3*309877,0,0
1670,-1,11,2788889,2788889,1,1
1670,-1,13,2788887,3*929629,0,0
1670,-1,17,2788883,83*33601,0,1
1670,-1,19,2788881,3*929627,0,0
1670,-1,23,2788877,7*13*19*1613,0,0
1670,-1,29,2788871,59*47269,0,1
1670,-1,31,2788869,3*929623,0,0
1670,-1,37,2788863,3*7*11*12073,0,0
1670,-1,41,2788859,61*131*349,0,0
1670,-1,43,2788857,3*3*3*103291,0,0
1672,1,3,2795587,709*3943,0,1
1672,1,5,2795589,3*3*107*2903,0,0
1672,1,7,2795591,53*52747,0,1
1672,1,11,2795595,3*5*11*16943,0,0
1672,1,13,2795597,7*7*59*967,0,0
1672,1,17,2795601,3*757*1231,0,0
1672,1,19,2795603,19*147137,0,1
1672,1,23,2795607,3*3*3*47*2203,0,0
1672,1,29,2795613,3*163*5717,0,0
1672,1,31,2795615,5*559123,0,0
1672,1,37,2795621,2795621,1,1
1672,1,41,2795625,3*3*5*5*5*5*7*71,0,0
1672,1,43,2795627,23*197*617,0,0
1672,-1,3,2795581,23*121547,0,1
1672,-1,5,2795579,89*101*311,0,0
1672,-1,7,2795577,3*931859,0,0
1672,-1,11,2795573,11*79*3217,0,0
1672,-1,13,2795571,3*3*29*10711,0,0
1672,-1,17,2795567,2795567,1,1
1672,-1,19,2795565,3*5*17*19*577,0,0
1672,-1,23,2795561,2795561,1,1
1672,-1,29,2795555,5*7*79873,0,0
1672,-1,31,2795553,3*3*3*3*34513,0,0
1672,-1,37,2795547,3*931849,0,0
1672,-1,41,2795543,2795543,1,1
1672,-1,43,2795541,3*7*133121,0,0
1674,1,3,2802279,3*61*15313,0,0
1674,1,5,2802281,47*109*547,0,0
1674,1,7,2802283,11*254753,0,1
1674,1,11,2802287,113*24799,0,1
1674,1,13,2802289,7*313*1279,0,0
1674,1,17,2802293,13*157*1373,0,0
1674,1,19,2802295,5*560459,0,0
1674,1,23,2802299,29*71*1361,0,0
1674,1,29,2802305,5*11*50951,0,0
1674,1,31,2802307,31*90397,0,1
1674,1,37,2802313,2802313,1,1
1674,1,41,2802317,7*400331,0,1
1674,1,43,2802319,13*215563,0,1
1674,-1,3,2802273,3*229*4079,0,0
1674,-1,5,2802271,631*4441,0,1
1674,-1,7,2802269,37*53*1429,0,0
1674,-1,11,2802265,5*263*2131,0,0
1674,-1,13,2802263,17*164839,0,1
1674,-1,17,2802259,733*3823,0,1
1674,-1,19,2802257,2802257,1,1
1674,-1,23,2802253,19*147487,0,1
1674,-1,29,2802247,7*400321,0,1
1674,-1,31,2802245,5*31*101*179,0,0
1674,-1,37,2802239,11*11*23159,0,0
1674,-1,41,2802235,5*560447,0,0
1674,-1,43,2802233,7*97*4127,0,0
1676,1,3,2808979,19*163*907,0,0
1676,1,5,2808981,3*3*7*44587,0,0
1676,1,7,2808983,2808983,1,1
1676,1,11,2808987,3*936329,0,0
1676,1,13,2808989,61*46049,0,1
1676,1,17,2808993,3*11*85121,0,0
1676,1,19,2808995,5*7*17*4721,0,0
1676,1,23,2808999,3*3*3*3*34679,0,0
1676,1,29,2809005,3*5*401*467,0,0
1676,1,31,2809007,2809007,1,1
1676,1,37,2809013,23*122131,0,1
1676,1,41,2809017,3*3*19*16427,0,0
1676,1,43,2809019,2809019,1,1
1676,-1,3,2808973,71*39563,0,1
1676,-1,5,2808971,11*255361,0,1
1676,-1,7,2808969,3*29*83*389,0,0
1676,-1,11,2808965,5*347*1619,0,0
1676,-1,13,2808963,3*3*312107,0,0
1676,-1,17,2808959,2808959,1,1
1676,-1,19,2808957,3*936319,0,0
1676,-1,23,2808953,7*401279,0,1
1676,-1,29,2808947,53*52999,0,1
1676,-1,31,2808945,3*3*3*5*20807,0,0
1676,-1,37,2808939,3*7*181*739,0,0
1676,-1,41,2808935,5*561787,0,0
1676,-1,43,2808933,3*936311,0,0
1678,1,3,2815687,7*7*7*8209,0,0
1678,1,5,2815689,3*938563,0,0
1678,1,7,2815691,2815691,1,1
1678,1,11,2815695,3*3*3*5*20857,0,0
1678,1,13,2815697,29*151*643,0,0
1678,1,17,2815701,3*7*134081,0,0
1678,1,19,2815703,11*255973,0,1
1678,1,23,2815707,3*938569,0,0
1678,1,29,2815713,3*3*312857,0,0
1678,1,31,2815715,5*7*80449,0,0
1678,1,37,2815721,197*14293,0,1
1678,1,41,2815725,3*5*5*11*3413,0,0
1678,1,43,2815727,17*17*9743,0,0
1678,-1,3,2815681,11*255971,0,1
1678,-1,5,2815679,449*6271,0,1
1678,-1,7,2815677,3*3*193*1621,0,0
1678,-1,11,2815673,7*402239,0,1
1678,-1,13,2815671,3*727*1291,0,0
